"","Year","Ceremony","Category","Nominee","Additional.Info","Won.Academy.Award","Film","Artist","Film.ID"
"150","2009","2009 (82nd)","Actress -- Leading Role","Meryl Streep","Julie & Julia {'Julia Child'}","NO","Julie & Julia","Meryl Streep","Julie & Julia (2009)"
"151","2009","2009 (82nd)","Actress -- Supporting Role","Penélope Cruz","Nine {'Carla'}","NO","Nine","Penélope Cruz","Nine (2009)"
"152","2009","2009 (82nd)","Actress -- Supporting Role","Vera Farmiga","Up in the Air {'Alex Goran'}","NO","Up in the Air","Vera Farmiga","Up in the Air (2009)"
"153","2009","2009 (82nd)","Actress -- Supporting Role","Maggie Gyllenhaal","Crazy Heart {'Jean Craddock'}","NO","Crazy Heart","Maggie Gyllenhaal","Crazy Heart (2009)"
"154","2009","2009 (82nd)","Actress -- Supporting Role","Anna Kendrick","Up in the Air {'Natalie Keener'}","NO","Up in the Air","Anna Kendrick","Up in the Air (2009)"
"155","2009","2009 (82nd)","Actress -- Supporting Role","Mo'Nique","Precious: Based on the Novel 'Push' by Sapphire {'Mary'}","YES","Precious: Based on the Novel 'Push' by Sapphire","Mo'Nique","Precious: Based on the Novel 'Push' by Sapphire (2009)"
"156","2009","2009 (82nd)","Animated Feature Film","Coraline","Henry Selick","NO","Coraline","Henry Selick","Coraline (2009)"
"157","2009","2009 (82nd)","Animated Feature Film","Fantastic Mr. Fox","Wes Anderson","NO","Fantastic Mr. Fox","Wes Anderson","Fantastic Mr. Fox (2009)"
"158","2009","2009 (82nd)","Animated Feature Film","The Princess and the Frog","John Musker and Ron Clements","NO","The Princess and the Frog","John Musker and Ron Clements","The Princess and the Frog (2009)"
"159","2009","2009 (82nd)","Animated Feature Film","The Secret of Kells","Tomm Moore","NO","The Secret of Kells","Tomm Moore","The Secret of Kells (2009)"
"160","2009","2009 (82nd)","Animated Feature Film","Up","Pete Docter","YES","Up","Pete Docter","Up (2009)"
"161","2009","2009 (82nd)","Art Direction","Avatar","Production Design: Rick Carter and Robert Stromberg; Set Decoration: Kim Sinclair","YES","Avatar","Production Design: Rick Carter and Robert Stromberg; Set Decoration: Kim Sinclair","Avatar (2009)"
"162","2009","2009 (82nd)","Art Direction","The Imaginarium of Doctor Parnassus","Production Design: Dave Warren and Anastasia Masaro; Set Decoration: Caroline Smith","NO","The Imaginarium of Doctor Parnassus","Production Design: Dave Warren and Anastasia Masaro; Set Decoration: Caroline Smith","The Imaginarium of Doctor Parnassus (2009)"
"163","2009","2009 (82nd)","Art Direction","Nine","Production Design: John Myhre; Set Decoration: Gordon Sim","NO","Nine","Production Design: John Myhre; Set Decoration: Gordon Sim","Nine (2009)"
"164","2009","2009 (82nd)","Art Direction","Sherlock Holmes","Production Design: Sarah Greenwood; Set Decoration: Katie Spencer","NO","Sherlock Holmes","Production Design: Sarah Greenwood; Set Decoration: Katie Spencer","Sherlock Holmes (2009)"
"165","2009","2009 (82nd)","Art Direction","The Young Victoria","Production Design: Patrice Vermette; Set Decoration: Maggie Gray","NO","The Young Victoria","Production Design: Patrice Vermette; Set Decoration: Maggie Gray","The Young Victoria (2009)"
"166","2009","2009 (82nd)","Cinematography","Avatar","Mauro Fiore","YES","Avatar","Mauro Fiore","Avatar (2009)"
"167","2009","2009 (82nd)","Cinematography","Harry Potter and the Half-Blood Prince","Bruno Delbonnel","NO","Harry Potter and the Half-Blood Prince","Bruno Delbonnel","Harry Potter and the Half-Blood Prince (2009)"
"168","2009","2009 (82nd)","Cinematography","The Hurt Locker","Barry Ackroyd","NO","The Hurt Locker","Barry Ackroyd","The Hurt Locker (2009)"
"169","2009","2009 (82nd)","Cinematography","Inglourious Basterds","Robert Richardson","NO","Inglourious Basterds","Robert Richardson","Inglourious Basterds (2009)"
"170","2009","2009 (82nd)","Cinematography","The White Ribbon","Christian Berger","NO","The White Ribbon","Christian Berger","The White Ribbon (2009)"
"171","2009","2009 (82nd)","Costume Design","Bright Star","Janet Patterson","NO","Bright Star","Janet Patterson","Bright Star (2009)"
"172","2009","2009 (82nd)","Costume Design","Coco before Chanel","Catherine Leterrier","NO","Coco before Chanel","Catherine Leterrier","Coco before Chanel (2009)"
"173","2009","2009 (82nd)","Costume Design","The Imaginarium of Doctor Parnassus","Monique Prudhomme","NO","The Imaginarium of Doctor Parnassus","Monique Prudhomme","The Imaginarium of Doctor Parnassus (2009)"
"174","2009","2009 (82nd)","Costume Design","Nine","Colleen Atwood","NO","Nine","Colleen Atwood","Nine (2009)"
"175","2009","2009 (82nd)","Costume Design","The Young Victoria","Sandy Powell","YES","The Young Victoria","Sandy Powell","The Young Victoria (2009)"
"176","2009","2009 (82nd)","Directing","Avatar","James Cameron","NO","Avatar","James Cameron","Avatar (2009)"
"177","2009","2009 (82nd)","Directing","The Hurt Locker","Kathryn Bigelow","YES","The Hurt Locker","Kathryn Bigelow","The Hurt Locker (2009)"
"178","2009","2009 (82nd)","Directing","Inglourious Basterds","Quentin Tarantino","NO","Inglourious Basterds","Quentin Tarantino","Inglourious Basterds (2009)"
"179","2009","2009 (82nd)","Directing","Precious: Based on the Novel 'Push' by Sapphire","Lee Daniels","NO","Precious: Based on the Novel 'Push' by Sapphire","Lee Daniels","Precious: Based on the Novel 'Push' by Sapphire (2009)"
"180","2009","2009 (82nd)","Directing","Up in the Air","Jason Reitman","NO","Up in the Air","Jason Reitman","Up in the Air (2009)"
"181","2009","2009 (82nd)","Documentary (Feature)","Burma VJ","Anders Østergaard and Lise Lense-Møller","NO","Burma VJ","Anders Østergaard and Lise Lense-Møller","Burma VJ (2009)"
"182","2009","2009 (82nd)","Documentary (Feature)","The Cove","Louie Psihoyos and Fisher Stevens","YES","The Cove","Louie Psihoyos and Fisher Stevens","The Cove (2009)"
"183","2009","2009 (82nd)","Documentary (Feature)","Food, Inc.","Robert Kenner and Elise Pearlstein","NO","Food, Inc.","Robert Kenner and Elise Pearlstein","Food, Inc. (2009)"
"184","2009","2009 (82nd)","Documentary (Feature)","The Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers","Judith Ehrlich and Rick Goldsmith","NO","The Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers","Judith Ehrlich and Rick Goldsmith","The Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers (2009)"
"185","2009","2009 (82nd)","Documentary (Feature)","Which Way Home","Rebecca Cammisa","NO","Which Way Home","Rebecca Cammisa","Which Way Home (2009)"
"186","2009","2009 (82nd)","Documentary (Short Subject)","China's Unnatural Disaster: The Tears of Sichuan Province","Jon Alpert and Matthew O'Neill","NO","China's Unnatural Disaster: The Tears of Sichuan Province","Jon Alpert and Matthew O'Neill","China's Unnatural Disaster: The Tears of Sichuan Province (2009)"
"187","2009","2009 (82nd)","Documentary (Short Subject)","The Last Campaign of Governor Booth Gardner","Daniel Junge and Henry Ansbacher","NO","The Last Campaign of Governor Booth Gardner","Daniel Junge and Henry Ansbacher","The Last Campaign of Governor Booth Gardner (2009)"
"188","2009","2009 (82nd)","Documentary (Short Subject)","The Last Truck: Closing of a GM Plant","Steven Bognar and Julia Reichert","NO","The Last Truck: Closing of a GM Plant","Steven Bognar and Julia Reichert","The Last Truck: Closing of a GM Plant (2009)"
"189","2009","2009 (82nd)","Documentary (Short Subject)","Music by Prudence","Roger Ross Williams and Elinor Burkett","YES","Music by Prudence","Roger Ross Williams and Elinor Burkett","Music by Prudence (2009)"
"190","2009","2009 (82nd)","Documentary (Short Subject)","Rabbit à la Berlin","Bartek Konopka and Anna Wydra","NO","Rabbit à la Berlin","Bartek Konopka and Anna Wydra","Rabbit à la Berlin (2009)"
"191","2009","2009 (82nd)","Film Editing","Avatar","Stephen Rivkin, John Refoua and James Cameron","NO","Avatar","Stephen Rivkin, John Refoua and James Cameron","Avatar (2009)"
"192","2009","2009 (82nd)","Film Editing","District 9","Julian Clarke","NO","District 9","Julian Clarke","District 9 (2009)"
"193","2009","2009 (82nd)","Film Editing","The Hurt Locker","Bob Murawski and Chris Innis","YES","The Hurt Locker","Bob Murawski and Chris Innis","The Hurt Locker (2009)"
"194","2009","2009 (82nd)","Film Editing","Inglourious Basterds","Sally Menke","NO","Inglourious Basterds","Sally Menke","Inglourious Basterds (2009)"
"195","2009","2009 (82nd)","Film Editing","Precious: Based on the Novel 'Push' by Sapphire","Joe Klotz","NO","Precious: Based on the Novel 'Push' by Sapphire","Joe Klotz","Precious: Based on the Novel 'Push' by Sapphire (2009)"
"196","2009","2009 (82nd)","Foreign Language Film","Ajami","Israel","NO","Ajami","Israel","Ajami (2009)"
"197","2009","2009 (82nd)","Foreign Language Film","The Milk of Sorrow","Peru","NO","The Milk of Sorrow","Peru","The Milk of Sorrow (2009)"
"198","2009","2009 (82nd)","Foreign Language Film","A Prophet","France","NO","A Prophet","France","A Prophet (2009)"
"199","2009","2009 (82nd)","Foreign Language Film","The Secret in Their Eyes","Argentina","YES","The Secret in Their Eyes","Argentina","The Secret in Their Eyes (2009)"
"200","2009","2009 (82nd)","Foreign Language Film","The White Ribbon","Germany","NO","The White Ribbon","Germany","The White Ribbon (2009)"
"201","2009","2009 (82nd)","Makeup","Il Divo","Aldo Signoretti and Vittorio Sodano","NO","Il Divo","Aldo Signoretti and Vittorio Sodano","Il Divo (2009)"
"202","2009","2009 (82nd)","Makeup","Star Trek","Barney Burman, Mindy Hall and Joel Harlow","YES","Star Trek","Barney Burman, Mindy Hall and Joel Harlow","Star Trek (2009)"
"203","2009","2009 (82nd)","Makeup","The Young Victoria","Jon Henry Gordon and Jenny Shircore","NO","The Young Victoria","Jon Henry Gordon and Jenny Shircore","The Young Victoria (2009)"
"204","2009","2009 (82nd)","Music (Scoring)","Avatar","James Horner","NO","Avatar","James Horner","Avatar (2009)"
"205","2009","2009 (82nd)","Music (Scoring)","Fantastic Mr. Fox","Alexandre Desplat","NO","Fantastic Mr. Fox","Alexandre Desplat","Fantastic Mr. Fox (2009)"
"206","2009","2009 (82nd)","Music (Scoring)","The Hurt Locker","Marco Beltrami and Buck Sanders","NO","The Hurt Locker","Marco Beltrami and Buck Sanders","The Hurt Locker (2009)"
"207","2009","2009 (82nd)","Music (Scoring)","Sherlock Holmes","Hans Zimmer","NO","Sherlock Holmes","Hans Zimmer","Sherlock Holmes (2009)"
"208","2009","2009 (82nd)","Music (Scoring)","Up","Michael Giacchino","YES","Up","Michael Giacchino","Up (2009)"
"209","2009","2009 (82nd)","Music (Song)","The Princess and the Frog","Music and Lyric by Randy Newman","NO","The Princess and the Frog","Music and Lyric by Randy Newman","The Princess and the Frog (2009)"
"210","2009","2009 (82nd)","Music (Song)","The Princess and the Frog","Music and Lyric by Randy Newman","NO","The Princess and the Frog","Music and Lyric by Randy Newman","The Princess and the Frog (2009)"
"211","2009","2009 (82nd)","Music (Song)","Paris 36","Music by Reinhardt Wagner; Lyric by Frank Thomas","NO","Paris 36","Music by Reinhardt Wagner; Lyric by Frank Thomas","Paris 36 (2009)"
"212","2009","2009 (82nd)","Music (Song)","Nine","Music and Lyric by Maury Yeston","NO","Nine","Music and Lyric by Maury Yeston","Nine (2009)"
"213","2009","2009 (82nd)","Music (Song)","Crazy Heart","Music and Lyric by Ryan Bingham and T Bone Burnett","YES","Crazy Heart","Music and Lyric by Ryan Bingham and T Bone Burnett","Crazy Heart (2009)"
"214","2009","2009 (82nd)","Best Picture","Avatar","James Cameron and Jon Landau, Producers","NO","Avatar","James Cameron and Jon Landau, Producers","Avatar (2009)"
"215","2009","2009 (82nd)","Best Picture","The Blind Side","Gil Netter, Andrew A. Kosove and Broderick Johnson, Producers","NO","The Blind Side","Gil Netter, Andrew A. Kosove and Broderick Johnson, Producers","The Blind Side (2009)"
"216","2009","2009 (82nd)","Best Picture","District 9","Peter Jackson and Carolynne Cunningham, Producers","NO","District 9","Peter Jackson and Carolynne Cunningham, Producers","District 9 (2009)"
"217","2009","2009 (82nd)","Best Picture","An Education","Finola Dwyer and Amanda Posey, Producers","NO","An Education","Finola Dwyer and Amanda Posey, Producers","An Education (2009)"
"218","2009","2009 (82nd)","Best Picture","The Hurt Locker","Kathryn Bigelow, Mark Boal, Nicolas Chartier and Greg Shapiro, Producers","YES","The Hurt Locker","Kathryn Bigelow, Mark Boal, Nicolas Chartier and Greg Shapiro, Producers","The Hurt Locker (2009)"
"219","2009","2009 (82nd)","Best Picture","Inglourious Basterds","Lawrence Bender, Producer","NO","Inglourious Basterds","Lawrence Bender, Producer","Inglourious Basterds (2009)"
"220","2009","2009 (82nd)","Best Picture","Precious: Based on the Novel 'Push' by Sapphire","Lee Daniels, Sarah Siegel-Magness and Gary Magness, Producers","NO","Precious: Based on the Novel 'Push' by Sapphire","Lee Daniels, Sarah Siegel-Magness and Gary Magness, Producers","Precious: Based on the Novel 'Push' by Sapphire (2009)"
"221","2009","2009 (82nd)","Best Picture","A Serious Man","Joel Coen and Ethan Coen, Producers","NO","A Serious Man","Joel Coen and Ethan Coen, Producers","A Serious Man (2009)"
"222","2009","2009 (82nd)","Best Picture","Up","Jonas Rivera, Producer","NO","Up","Jonas Rivera, Producer","Up (2009)"
"223","2009","2009 (82nd)","Best Picture","Up in the Air","Daniel Dubiecki, Ivan Reitman and Jason Reitman, Producers","NO","Up in the Air","Daniel Dubiecki, Ivan Reitman and Jason Reitman, Producers","Up in the Air (2009)"
"224","2009","2009 (82nd)","Short Film (Animated)","French Roast","Fabrice O. Joubert","NO","French Roast","Fabrice O. Joubert","French Roast (2009)"
"225","2009","2009 (82nd)","Short Film (Animated)","Granny O'Grimm's Sleeping Beauty","Nicky Phelan and Darragh O'Connell","NO","Granny O'Grimm's Sleeping Beauty","Nicky Phelan and Darragh O'Connell","Granny O'Grimm's Sleeping Beauty (2009)"
"226","2009","2009 (82nd)","Short Film (Animated)","The Lady and the Reaper (La Dama y la Muerte)","Javier Recio Gracia","NO","The Lady and the Reaper (La Dama y la Muerte)","Javier Recio Gracia","The Lady and the Reaper (La Dama y la Muerte) (2009)"
"227","2009","2009 (82nd)","Short Film (Animated)","Logorama","Nicolas Schmerkin","YES","Logorama","Nicolas Schmerkin","Logorama (2009)"
"228","2009","2009 (82nd)","Short Film (Animated)","A Matter of Loaf and Death","Nick Park","NO","A Matter of Loaf and Death","Nick Park","A Matter of Loaf and Death (2009)"
"229","2009","2009 (82nd)","Short Film (Live Action)","The Door","Juanita Wilson and James Flynn","NO","The Door","Juanita Wilson and James Flynn","The Door (2009)"
"230","2009","2009 (82nd)","Short Film (Live Action)","Instead of Abracadabra","Patrik Eklund and Mathias Fjellström","NO","Instead of Abracadabra","Patrik Eklund and Mathias Fjellström","Instead of Abracadabra (2009)"
"231","2009","2009 (82nd)","Short Film (Live Action)","Kavi","Gregg Helvey","NO","Kavi","Gregg Helvey","Kavi (2009)"
"232","2009","2009 (82nd)","Short Film (Live Action)","Miracle Fish","Luke Doolan and Drew Bailey","NO","Miracle Fish","Luke Doolan and Drew Bailey","Miracle Fish (2009)"
"233","2009","2009 (82nd)","Short Film (Live Action)","The New Tenants","Joachim Back and Tivi Magnusson","YES","The New Tenants","Joachim Back and Tivi Magnusson","The New Tenants (2009)"
"234","2009","2009 (82nd)","Sound","Avatar","Christopher Boyes, Gary Summers, Andy Nelson and Tony Johnson","NO","Avatar","Christopher Boyes, Gary Summers, Andy Nelson and Tony Johnson","Avatar (2009)"
"235","2009","2009 (82nd)","Sound","The Hurt Locker","Paul N.J. Ottosson and Ray Beckett","YES","The Hurt Locker","Paul N.J. Ottosson and Ray Beckett","The Hurt Locker (2009)"
"236","2009","2009 (82nd)","Sound","Inglourious Basterds","Michael Minkler, Tony Lamberti and Mark Ulano","NO","Inglourious Basterds","Michael Minkler, Tony Lamberti and Mark Ulano","Inglourious Basterds (2009)"
"237","2009","2009 (82nd)","Sound","Star Trek","Anna Behlmer, Andy Nelson and Peter J. Devlin","NO","Star Trek","Anna Behlmer, Andy Nelson and Peter J. Devlin","Star Trek (2009)"
"238","2009","2009 (82nd)","Sound","Transformers: Revenge of the Fallen","Greg P. Russell, Gary Summers and Geoffrey Patterson","NO","Transformers: Revenge of the Fallen","Greg P. Russell, Gary Summers and Geoffrey Patterson","Transformers: Revenge of the Fallen (2009)"
